332	329	1
647	329	1
648	329	1
649	329	1
329	330	1
330	330	1
649	330	1
650	330	1
328	331	1
329	331	1
650	331	1
651	331	1
326	332	1
327	332	1
328	332	1
651	332	1
652	332	1
653	332	1
325	333	1
326	333	1
653	333	1
654	333	1
324	334	1
325	334	1
654	334	1
655	334	1
323	335	1
324	335	1
655	335	1
656	335	1
321	336	1
322	336	1
323	336	1
656	336	1
657	336	1
658	336	1
320	337	1
321	337	1
658	337	1
659	337	1
319	338	1
320	338	1
659	338	1
660	338	1
318	339	1
319	339	1
660	339	1
661	339	1
317	340	1
318	340	1
661	340	1
662	340	1
315	341	1
316	341	1
317	341	1
662	341	1
663	341	1
664	341	1
314	342	1
315	342	1
664	342	1
665	342	1
313	343	1
314	343	1
665	343	1
666	343	1
312	344	1
313	344	1
666	344	1
667	344	1
311	345	1
312	345	1
667	345	1
668	345	1
310	346	1
311	346	1
668	346	1
669	346	1
309	347	1
310	347	1
669	347	1
670	347	1
308	348	1
309	348	1
670	348	1
671	348	1
306	349	1
307	349	1
308	349	1
671	349	1
672	349	1
673	349	1
305	350	1
306	350	1
673	350	1
674	350	1
304	351	1
305	351	1
674	351	1
675	351	1
303	352	1
304	352	1
675	352	1
676	352	1
302	353	1
303	353	1
676	353	1
677	353	1
301	354	1
302	354	1
677	354	1
678	354	1
300	355	1
301	355	1
678	355	1
679	355	1
299	356	1
300	356	1
679	356	1
680	356	1
298	357	1
299	357	1
680	357	1
681	357	1
297	358	1
298	358	1
681	358	1
682	358	1
296	359	1
297	359	1
682	359	1
683	359	1
296	360	1
683	360	1
295	361	1
296	361	1
683	361	1
684	361	1
294	362	1
295	362	1
684	362	1
685	362	1
293	363	1
294	363	1
685	363	1
686	363	1
292	364	1
293	364	1
686	364	1
687	364	1
291	365	1
292	365	1
687	365	1
688	365	1
290	366	1
291	366	1
688	366	1
689	366	1
289	367	1
290	367	1
689	367	1
690	367	1
288	368	1
289	368	1
690	368	1
691	368	1
288	369	1
691	369	1
287	370	1
288	370	1
691	370	1
692	370	1
286	371	1
287	371	1
692	371	1
693	371	1
285	372	1
286	372	1
693	372	1
694	372	1
284	373	1
285	373	1
694	373	1
695	373	1
283	374	1
284	374	1
695	374	1
696	374	1
283	375	1
696	375	1
282	376	1
283	376	1
696	376	1
697	376	1
281	377	1
282	377	1
697	377	1
698	377	1
280	378	1
281	378	1
698	378	1
699	378	1
279	379	1
280	379	1
699	379	1
700	379	1
279	380	1
700	380	1
278	381	1
279	381	1
700	381	1
701	381	1
277	382	1
278	382	1
701	382	1
702	382	1
276	383	1
277	383	1
702	383	1
703	383	1
276	384	1
703	384	1
275	385	1
276	385	1
703	385	1
704	385	1
274	386	1
275	386	1
704	386	1
705	386	1
273	387	1
274	387	1
705	387	1
706	387	1
273	388	1
706	388	1
272	389	1
273	389	1
706	389	1
707	389	1
271	390	1
272	390	1
707	390	1
708	390	1
271	391	1
708	391	1
270	392	1
271	392	1
708	392	1
709	392	1
269	393	1
270	393	1
709	393	1
710	393	1
269	394	1
710	394	1
268	395	1
269	395	1
710	395	1
711	395	1
267	396	1
268	396	1
711	396	1
712	396	1
267	397	1
712	397	1
266	398	1
267	398	1
712	398	1
713	398	1
265	399	1
266	399	1
713	399	1
714	399	1
265	400	1
714	400	1
264	401	1
265	401	1
714	401	1
715	401	1
264	402	1
715	402	1
263	403	1
264	403	1
715	403	1
716	403	1
262	404	1
263	404	1
716	404	1
717	404	1
262	405	1
717	405	1
261	406	1
262	406	1
717	406	1
718	406	1
261	407	1
718	407	2
260	408	1
261	408	1
718	408	2
259	409	1
260	409	1
717	409	1
718	409	1
259	410	1
716	410	1
717	410	1
258	411	1
259	411	1
715	411	1
716	411	1
258	412	1
713	412	1
714	412	1
715	412	1
257	413	1
258	413	1
712	413	1
713	413	1
257	414	1
711	414	1
712	414	1
256	415	1
257	415	1
710	415	1
711	415	1
255	416	1
256	416	1
709	416	1
710	416	1
255	417	1
707	417	1
708	417	1
709	417	1
254	418	1
255	418	1
706	418	1
707	418	1
254	419	1
705	419	1
706	419	1
253	420	1
254	420	1
704	420	1
705	420	1
253	421	1
702	421	1
703	421	1
704	421	1
252	422	1
253	422	1
701	422	1
702	422	1
252	423	1
700	423	1
701	423	1
251	424	1
252	424	1
699	424	1
700	424	1
251	425	1
698	425	1
699	425	1
250	426	1
251	426	1
696	426	1
697	426	1
698	426	1
250	427	1
695	427	1
696	427	1
249	428	1
250	428	1
694	428	1
695	428	1
249	429	1
693	429	1
694	429	1
248	430	1
249	430	1
692	430	1
693	430	1
248	431	1
690	431	1
691	431	1
692	431	1
247	432	1
248	432	1
689	432	1
690	432	1
247	433	1
688	433	1
689	433	1
247	434	1
687	434	1
688	434	1
246	435	1
247	435	1
686	435	1
687	435	1
246	436	1
684	436	1
685	436	1
686	436	1
245	437	1
246	437	1
683	437	1
684	437	1
245	438	1
682	438	1
683	438	1
244	439	1
245	439	1
681	439	1
682	439	1
244	440	1
680	440	1
681	440	1
244	441	1
678	441	1
679	441	1
680	441	1
243	442	1
244	442	1
677	442	1
678	442	1
243	443	1
676	443	1
677	443	1
242	444	1
243	444	1
675	444	1
676	444	1
242	445	1
673	445	1
674	445	1
675	445	1
242	446	1
672	446	1
673	446	1
241	447	1
242	447	1
671	447	1
672	447	1
241	448	1
670	448	1
671	448	1
240	449	1
241	449	1
669	449	1
670	449	1
240	450	1
667	450	1
668	450	1
669	450	1
240	451	1
666	451	1
667	451	1
239	452	1
240	452	1
665	452	1
666	452	1
239	453	1
664	453	1
665	453	1
239	454	1
663	454	1
664	454	1
238	455	1
239	455	1
661	455	1
662	455	1
663	455	1
238	456	1
660	456	1
661	456	1
237	457	1
238	457	1
659	457	1
660	457	1
237	458	1
658	458	1
659	458	1
237	459	1
657	459	1
658	459	1
236	460	1
237	460	1
655	460	1
656	460	1
657	460	1
236	461	1
654	461	1
655	461	1
236	462	1
653	462	1
654	462	1
235	463	1
236	463	1
652	463	1
653	463	1
235	464	1
650	464	1
651	464	1
652	464	1
235	465	1
649	465	1
650	465	1
235	466	1
648	466	1
649	466	1
234	467	1
235	467	1
647	467	1
648	467	1
234	468	1
646	468	1
647	468	1
234	469	1
644	469	1
645	469	1
646	469	1
233	470	1
234	470	1
643	470	1
644	470	1
233	471	1
642	471	1
643	471	1
233	472	1
641	472	1
642	472	1
233	473	1
640	473	1
641	473	1
232	474	1
233	474	1
638	474	1
639	474	1
640	474	1
232	475	1
637	475	1
638	475	1
232	476	1
636	476	1
637	476	1
231	477	1
232	477	1
635	477	1
636	477	1
231	478	1
634	478	1
635	478	1
231	479	1
632	479	1
633	479	1
634	479	1
231	480	1
631	480	1
632	480	1
230	481	1
231	481	1
630	481	1
631	481	1
230	482	1
629	482	1
630	482	1
230	483	1
628	483	1
629	483	1
230	484	1
626	484	1
627	484	1
628	484	1
230	485	1
625	485	1
626	485	1
229	486	1
230	486	1
624	486	1
625	486	1
229	487	1
623	487	1
624	487	1
229	488	1
621	488	1
622	488	1
623	488	1
229	489	1
620	489	1
621	489	1
228	490	1
229	490	1
619	490	1
620	490	1
228	491	1
618	491	1
619	491	1
228	492	1
617	492	1
618	492	1
228	493	1
615	493	1
616	493	1
617	493	1
228	494	1
614	494	1
615	494	1
227	495	1
228	495	1
613	495	1
614	495	1
227	496	1
612	496	1
613	496	1
227	497	1
611	497	1
612	497	1
227	498	1
609	498	1
610	498	1
611	498	1
227	499	1
608	499	1
609	499	1
227	500	1
607	500	1
608	500	1
226	501	1
227	501	1
606	501	1
607	501	1
226	502	1
605	502	1
606	502	1
226	503	1
603	503	1
604	503	1
605	503	1
226	504	1
602	504	1
603	504	1
226	505	1
601	505	1
602	505	1
226	506	1
600	506	1
601	506	1
226	507	1
598	507	1
599	507	1
600	507	1
225	508	1
226	508	1
597	508	1
598	508	1
225	509	1
596	509	1
597	509	1
225	510	1
595	510	1
596	510	1
225	511	1
594	511	1
595	511	1
225	512	1
592	512	1
593	512	1
594	512	1
225	513	1
591	513	1
592	513	1
225	514	1
590	514	1
591	514	1
225	515	1
589	515	1
590	515	1
224	516	1
225	516	1
588	516	1
589	516	1
224	517	1
586	517	1
587	517	1
588	517	1
224	518	1
585	518	1
586	518	1
224	519	1
584	519	1
585	519	1
224	520	1
583	520	1
584	520	1
224	521	1
582	521	1
583	521	1
224	522	1
580	522	1
581	522	1
582	522	1
224	523	1
579	523	1
580	523	1
224	524	1
578	524	1
579	524	1
224	525	1
577	525	1
578	525	1
224	526	1
576	526	1
577	526	1
224	527	1
574	527	1
575	527	1
576	527	1
223	528	1
224	528	1
573	528	1
574	528	1
223	529	1
572	529	1
573	529	1
223	530	1
571	530	1
572	530	1
223	531	1
569	531	1
570	531	1
571	531	1
223	532	1
568	532	1
569	532	1
223	533	1
567	533	1
568	533	1
223	534	1
566	534	1
567	534	1
223	535	1
565	535	1
566	535	1
223	536	1
563	536	1
564	536	1
565	536	1
223	537	1
562	537	1
563	537	1
223	538	1
561	538	1
562	538	1
223	539	1
560	539	1
561	539	1
223	540	1
559	540	1
560	540	1
223	541	1
557	541	1
558	541	1
559	541	1
223	542	1
556	542	1
557	542	1
223	543	1
555	543	1
556	543	1
223	544	1
554	544	1
555	544	1
223	545	1
553	545	1
554	545	1
223	546	1
551	546	1
552	546	1
553	546	1
223	547	1
550	547	1
551	547	1
223	548	1
549	548	1
550	548	1
223	549	1
548	549	1
549	549	1
223	550	1
546	550	1
547	550	1
548	550	1
223	551	1
545	551	1
546	551	1
223	552	1
544	552	1
545	552	1
223	553	1
543	553	1
544	553	1
223	554	1
542	554	1
543	554	1
223	555	1
540	555	1
541	555	1
542	555	1
223	556	1
539	556	1
540	556	1
223	557	1
538	557	1
539	557	1
223	558	1
224	558	1
537	558	1
538	558	1
224	559	1
537	559	2
224	560	1
537	560	2
224	561	1
537	561	1
538	561	1
224	562	1
538	562	1
539	562	1
224	563	1
539	563	1
540	563	1
224	564	1
540	564	1
541	564	1
224	565	1
541	565	1
542	565	1
224	566	1
542	566	1
543	566	1
224	567	1
543	567	1
544	567	1
224	568	1
544	568	1
545	568	1
224	569	1
545	569	1
546	569	1
224	570	1
225	570	1
546	570	1
547	570	1
225	571	1
547	571	1
548	571	1
225	572	1
548	572	1
549	572	1
225	573	1
549	573	1
550	573	1
225	574	1
550	574	1
551	574	1
225	575	1
551	575	1
552	575	1
225	576	1
552	576	1
553	576	1
225	577	1
553	577	1
554	577	1
225	578	1
226	578	1
554	578	1
555	578	1
226	579	1
555	579	1
556	579	1
226	580	1
556	580	1
557	580	1
558	580	1
226	581	1
558	581	1
559	581	1
226	582	1
559	582	1
560	582	1
226	583	1
560	583	1
561	583	1
226	584	1
561	584	1
562	584	1
226	585	1
227	585	1
562	585	1
563	585	1
227	586	1
563	586	1
564	586	1
227	587	1
564	587	1
565	587	1
227	588	1
565	588	1
566	588	1
227	589	1
566	589	1
567	589	1
227	590	1
567	590	1
568	590	1
227	591	1
228	591	1
568	591	1
569	591	1
228	592	1
569	592	1
570	592	1
228	593	1
570	593	1
571	593	1
228	594	1
571	594	1
572	594	1
228	595	1
572	595	1
573	595	1
228	596	1
229	596	1
573	596	1
574	596	1
229	597	1
574	597	1
575	597	1
229	598	1
575	598	1
576	598	1
229	599	1
576	599	1
577	599	1
578	599	1
229	600	1
230	600	1
578	600	1
579	600	1
230	601	1
579	601	1
580	601	1
230	602	1
580	602	1
581	602	1
230	603	1
581	603	1
582	603	1
230	604	1
582	604	1
583	604	1
230	605	1
231	605	1
583	605	1
584	605	1
231	606	1
584	606	1
585	606	1
231	607	1
585	607	1
586	607	1
231	608	1
586	608	1
587	608	1
231	609	1
232	609	1
587	609	1
588	609	1
232	610	1
588	610	1
589	610	1
232	611	1
589	611	1
590	611	1
232	612	1
233	612	1
590	612	1
591	612	1
233	613	1
591	613	1
592	613	1
233	614	1
592	614	1
593	614	1
233	615	1
593	615	1
594	615	1
233	616	1
234	616	1
594	616	1
595	616	1
234	617	1
595	617	1
596	617	1
234	618	1
596	618	1
597	618	1
234	619	1
235	619	1
597	619	1
598	619	1
599	619	1
235	620	1
599	620	1
600	620	1
235	621	1
600	621	1
601	621	1
235	622	1
601	622	1
602	622	1
235	623	1
236	623	1
602	623	1
603	623	1
236	624	1
603	624	1
604	624	1
236	625	1
604	625	1
605	625	1
236	626	1
237	626	1
605	626	1
606	626	1
237	627	1
606	627	1
607	627	1
237	628	1
607	628	1
608	628	1
237	629	1
238	629	1
608	629	1
609	629	1
238	630	1
609	630	1
610	630	1
238	631	1
239	631	1
610	631	1
611	631	1
239	632	1
611	632	1
612	632	1
239	633	1
612	633	1
613	633	1
239	634	1
240	634	1
613	634	1
614	634	1
240	635	1
614	635	1
615	635	1
240	636	1
615	636	1
616	636	1
240	637	1
241	637	1
616	637	1
617	637	1
241	638	1
617	638	1
618	638	1
619	638	1
241	639	1
242	639	1
619	639	1
620	639	1
242	640	1
620	640	1
621	640	1
242	641	1
621	641	1
622	641	1
242	642	1
243	642	1
622	642	1
623	642	1
243	643	1
623	643	1
624	643	1
243	644	1
244	644	1
624	644	1
625	644	1
244	645	1
625	645	1
626	645	1
244	646	1
626	646	1
627	646	1
244	647	1
245	647	1
627	647	1
628	647	1
245	648	1
628	648	1
629	648	1
245	649	1
246	649	1
629	649	1
630	649	1
246	650	1
630	650	1
631	650	1
246	651	1
247	651	1
631	651	1
632	651	1
247	652	1
632	652	1
633	652	1
247	653	1
633	653	1
634	653	1
247	654	1
248	654	1
634	654	1
635	654	1
248	655	1
635	655	1
636	655	1
248	656	1
249	656	1
636	656	1
637	656	1
249	657	1
637	657	1
638	657	1
249	658	1
250	658	1
638	658	1
639	658	1
640	658	1
250	659	1
640	659	1
641	659	1
250	660	1
251	660	1
641	660	1
642	660	1
251	661	1
642	661	1
643	661	1
251	662	1
252	662	1
643	662	1
644	662	1
252	663	1
644	663	1
645	663	1
252	664	1
253	664	1
645	664	1
646	664	1
253	665	1
646	665	1
647	665	1
253	666	1
254	666	1
647	666	1
648	666	1
254	667	1
648	667	1
649	667	1
254	668	1
255	668	1
649	668	1
650	668	1
255	669	1
256	669	1
650	669	1
651	669	1
256	670	1
651	670	1
652	670	1
256	671	1
257	671	1
652	671	1
653	671	1
257	672	1
653	672	1
654	672	1
257	673	1
258	673	1
654	673	1
655	673	1
258	674	1
655	674	1
656	674	1
258	675	1
259	675	1
656	675	1
657	675	1
259	676	1
260	676	1
657	676	1
658	676	1
260	677	1
658	677	1
659	677	1
660	677	1
260	678	1
261	678	1
660	678	1
661	678	1
261	679	1
661	679	1
662	679	1
261	680	1
262	680	1
662	680	1
663	680	1
262	681	1
263	681	1
663	681	1
664	681	1
263	682	1
664	682	1
665	682	1
263	683	1
264	683	1
665	683	1
666	683	1
264	684	1
666	684	1
667	684	1
264	685	1
265	685	1
667	685	1
668	685	1
265	686	1
266	686	1
668	686	1
669	686	1
266	687	1
669	687	1
670	687	1
266	688	1
267	688	1
670	688	1
671	688	1
267	689	1
268	689	1
671	689	1
672	689	1
268	690	1
672	690	1
673	690	1
268	691	1
269	691	1
673	691	1
674	691	1
269	692	1
270	692	1
674	692	1
675	692	1
270	693	1
675	693	1
676	693	1
270	694	1
271	694	1
676	694	1
677	694	1
271	695	1
272	695	1
677	695	1
678	695	1
272	696	1
678	696	1
679	696	1
272	697	1
273	697	1
679	697	1
680	697	1
681	697	1
273	698	1
274	698	1
681	698	1
682	698	1
274	699	1
275	699	1
682	699	1
683	699	1
275	700	1
683	700	1
684	700	1
275	701	1
276	701	1
684	701	1
685	701	1
276	702	1
277	702	1
685	702	1
686	702	1
277	703	1
278	703	1
686	703	1
687	703	1
278	704	1
687	704	1
688	704	1
278	705	1
279	705	1
688	705	1
689	705	1
279	706	1
280	706	1
689	706	1
690	706	1
280	707	1
281	707	1
690	707	1
691	707	1
281	708	1
282	708	1
691	708	1
692	708	1
282	709	1
692	709	1
693	709	1
282	710	1
283	710	1
693	710	1
694	710	1
283	711	1
284	711	1
694	711	2
284	712	1
285	712	1
694	712	2
285	713	1
286	713	1
693	713	1
694	713	1
286	714	1
287	714	1
692	714	1
693	714	1
287	715	1
692	715	1
287	716	1
288	716	1
691	716	1
692	716	1
288	717	1
289	717	1
690	717	1
691	717	1
289	718	1
290	718	1
689	718	1
690	718	1
290	719	1
291	719	1
688	719	1
689	719	1
291	720	1
292	720	1
687	720	1
688	720	1
292	721	1
293	721	1
686	721	1
687	721	1
293	722	1
294	722	1
685	722	1
686	722	1
294	723	1
295	723	1
684	723	1
685	723	1
295	724	1
684	724	1
295	725	1
296	725	1
683	725	1
684	725	1
296	726	1
297	726	1
682	726	1
683	726	1
297	727	1
298	727	1
681	727	1
682	727	1
298	728	1
299	728	1
680	728	1
681	728	1
299	729	1
300	729	1
679	729	1
680	729	1
300	730	1
301	730	1
678	730	1
679	730	1
301	731	1
302	731	1
677	731	1
678	731	1
302	732	1
303	732	1
676	732	1
677	732	1
303	733	1
304	733	1
675	733	1
676	733	1
304	734	1
305	734	1
674	734	1
675	734	1
305	735	1
306	735	1
673	735	1
674	735	1
306	736	1
307	736	1
672	736	1
673	736	1
307	737	1
308	737	1
309	737	1
670	737	1
671	737	1
672	737	1
309	738	1
310	738	1
669	738	1
670	738	1
310	739	1
311	739	1
668	739	1
669	739	1
311	740	1
312	740	1
667	740	1
668	740	1
312	741	1
313	741	1
666	741	1
667	741	1
313	742	1
314	742	1
665	742	1
666	742	1
314	743	1
315	743	1
664	743	1
665	743	1
315	744	1
316	744	1
663	744	1
664	744	1
316	745	1
317	745	1
318	745	1
661	745	1
662	745	1
663	745	1
318	746	1
319	746	1
660	746	1
661	746	1
319	747	1
320	747	1
659	747	1
660	747	1
320	748	1
321	748	1
658	748	1
659	748	1
321	749	1
322	749	1
657	749	1
658	749	1
322	750	1
323	750	1
324	750	1
655	750	1
656	750	1
657	750	1
324	751	1
325	751	1
654	751	1
655	751	1
325	752	1
326	752	1
653	752	1
654	752	1
326	753	1
327	753	1
652	753	1
653	753	1
327	754	1
328	754	1
329	754	1
650	754	1
651	754	1
652	754	1
329	755	1
330	755	1
649	755	1
650	755	1
330	756	1
331	756	1
648	756	1
649	756	1
331	757	1
332	757	1
333	757	1
646	757	1
647	757	1
648	757	1
333	758	1
334	758	1
645	758	1
646	758	1
334	759	1
335	759	1
644	759	1
645	759	1
335	760	1
336	760	1
337	760	1
642	760	1
643	760	1
644	760	1
337	761	1
338	761	1
641	761	1
642	761	1
338	762	1
339	762	1
340	762	1
639	762	1
640	762	1
641	762	1
340	763	1
341	763	1
638	763	1
639	763	1
341	764	1
342	764	1
343	764	1
636	764	1
637	764	1
638	764	1
343	765	1
344	765	1
635	765	1
636	765	1
344	766	1
345	766	1
346	766	1
633	766	1
634	766	1
635	766	1
346	767	1
347	767	1
632	767	1
633	767	1
347	768	1
348	768	1
349	768	1
630	768	1
631	768	1
632	768	1
349	769	1
350	769	1
351	769	1
628	769	1
629	769	1
630	769	1
351	770	1
352	770	1
627	770	1
628	770	1
352	771	1
353	771	1
354	771	1
625	771	1
626	771	1
627	771	1
354	772	1
355	772	1
356	772	1
623	772	1
624	772	1
625	772	1
356	773	1
357	773	1
622	773	1
623	773	1
357	774	1
358	774	1
359	774	1
620	774	1
621	774	1
622	774	1
359	775	1
360	775	1
361	775	1
618	775	1
619	775	1
620	775	1
361	776	1
362	776	1
363	776	1
616	776	1
617	776	1
618	776	1
363	777	1
364	777	1
615	777	1
616	777	1
364	778	1
365	778	1
366	778	1
613	778	1
614	778	1
615	778	1
366	779	1
367	779	1
368	779	1
611	779	1
612	779	1
613	779	1
368	780	1
369	780	1
370	780	1
609	780	1
610	780	1
611	780	1
370	781	1
371	781	1
372	781	1
607	781	1
608	781	1
609	781	1
372	782	1
373	782	1
374	782	1
605	782	1
606	782	1
607	782	1
374	783	1
375	783	1
376	783	1
603	783	1
604	783	1
605	783	1
376	784	1
377	784	1
378	784	1
600	784	1
601	784	1
602	784	1
603	784	1
378	785	1
379	785	1
380	785	1
381	785	1
598	785	1
599	785	1
600	785	1
381	786	1
382	786	1
383	786	1
596	786	1
597	786	1
598	786	1
383	787	1
384	787	1
385	787	1
593	787	1
594	787	1
595	787	1
596	787	1
385	788	1
386	788	1
387	788	1
388	788	1
591	788	1
592	788	1
593	788	1
388	789	1
389	789	1
390	789	1
588	789	1
589	789	1
590	789	1
591	789	1
390	790	1
391	790	1
392	790	1
393	790	1
586	790	1
587	790	1
588	790	1
393	791	1
394	791	1
395	791	1
583	791	1
584	791	1
585	791	1
586	791	1
395	792	1
396	792	1
397	792	1
398	792	1
580	792	1
581	792	1
582	792	1
583	792	1
398	793	1
399	793	1
400	793	1
401	793	1
578	793	1
579	793	1
580	793	1
401	794	1
402	794	1
403	794	1
575	794	1
576	794	1
577	794	1
578	794	1
403	795	1
404	795	1
405	795	1
406	795	1
572	795	1
573	795	1
574	795	1
575	795	1
406	796	1
407	796	1
408	796	1
409	796	1
569	796	1
570	796	1
571	796	1
572	796	1
409	797	1
410	797	1
411	797	1
412	797	1
413	797	1
565	797	1
566	797	1
567	797	1
568	797	1
569	797	1
413	798	1
414	798	1
415	798	1
416	798	1
562	798	1
563	798	1
564	798	1
565	798	1
416	799	1
417	799	1
418	799	1
419	799	1
420	799	1
558	799	1
559	799	1
560	799	1
561	799	1
562	799	1
420	800	1
421	800	1
422	800	1
423	800	1
555	800	1
556	800	1
557	800	1
558	800	1
423	801	1
424	801	1
425	801	1
426	801	1
427	801	1
551	801	1
552	801	1
553	801	1
554	801	1
555	801	1
427	802	1
428	802	1
429	802	1
430	802	1
431	802	1
432	802	1
546	802	1
547	802	1
548	802	1
549	802	1
550	802	1
551	802	1
432	803	1
433	803	1
434	803	1
435	803	1
436	803	1
542	803	1
543	803	1
544	803	1
545	803	1
546	803	1
436	804	1
437	804	1
438	804	1
439	804	1
440	804	1
441	804	1
537	804	1
538	804	1
539	804	1
540	804	1
541	804	1
542	804	1
441	805	1
442	805	1
443	805	1
444	805	1
445	805	1
446	805	1
447	805	1
531	805	1
532	805	1
533	805	1
534	805	1
535	805	1
536	805	1
537	805	1
447	806	1
448	806	1
449	806	1
450	806	1
451	806	1
452	806	1
453	806	1
454	806	1
524	806	1
525	806	1
526	806	1
527	806	1
528	806	1
529	806	1
530	806	1
531	806	1
454	807	1
455	807	1
456	807	1
457	807	1
458	807	1
459	807	1
460	807	1
461	807	1
462	807	1
516	807	1
517	807	1
518	807	1
519	807	1
520	807	1
521	807	1
522	807	1
523	807	1
524	807	1
462	808	1
463	808	1
464	808	1
465	808	1
466	808	1
467	808	1
468	808	1
469	808	1
470	808	1
471	808	1
472	808	1
473	808	1
474	808	1
504	808	1
505	808	1
506	808	1
507	808	1
508	808	1
509	808	1
510	808	1
511	808	1
512	808	1
