159.1519	280.7556
158.6595	280.6687
158.1677	280.5788
157.6758	280.4889
157.1840	280.3990
156.6921	280.3092
156.2015	280.2129
155.7134	280.1042
155.2254	279.9955
154.7373	279.8868
154.2493	279.7782
153.7846	279.5937
153.3307	279.3839
152.8925	279.1431
152.4869	278.8508
152.0601	278.5903
151.6233	278.3470
151.1820	278.1118
150.7380	277.8820
150.3123	277.6198
149.9148	277.3165
149.5381	276.9876
149.1708	276.6484
148.8113	276.3009
148.4551	275.9500
148.1001	275.5978
147.7472	275.2437
147.4897	274.8151
147.2338	274.3855
146.9998	273.9437
146.7658	273.5018
146.4649	273.1025
146.1500	272.7141
145.8134	272.3444
145.4677	271.9831
145.1185	271.6253
144.7669	271.2698
144.4140	270.9155
144.0609	270.5616
143.7076	270.2078
143.3541	269.8542
143.0005	269.5006
142.6470	269.1470
142.2935	268.7935
141.9399	268.4399
141.5864	268.0864
141.2328	267.7328
140.8793	267.3793
140.5850	266.9750
140.3278	266.5463
140.0867	266.1082
139.8528	265.6663
139.6227	265.2224
139.3958	264.7769
139.1696	264.3309
138.9449	263.8843
138.7307	263.4325
138.5868	262.9536
138.4430	262.4748
138.2991	261.9959
138.1657	261.5140
138.0377	261.0307
137.9097	260.5474
137.7818	260.0640
137.6397	259.5846
137.4930	259.1066
137.3463	258.6286
137.1971	258.1514
137.0430	257.6758
136.8889	257.2001
136.7403	256.7227
136.6428	256.2323
136.5452	255.7419
136.4477	255.2515
136.3502	254.7611
136.2527	254.2707
136.1656	253.7783
136.0789	253.2859
135.9921	252.7935
135.9054	252.3011
135.8186	251.8087
135.7114	251.3203
135.5294	250.8546
135.3474	250.3889
135.1207	249.9432
134.8459	249.5256
134.5943	249.0934
134.3555	248.6541
134.1225	248.2118
133.8940	247.7670
133.7149	247.3002
133.6225	246.8088
133.5300	246.3174
133.4376	245.8261
133.3452	245.3347
133.2527	244.8433
133.1755	244.3493
133.0988	243.8552
133.0220	243.3611
132.9453	242.8671
132.8686	242.3730
132.7918	241.8789
132.6731	241.3932
132.5056	240.9221
132.3381	240.4510
132.1231	239.9996
131.8586	239.5753
131.5607	239.1737
131.2402	238.7899
130.8983	238.4251
130.5520	238.0644
130.2021	237.7073
129.8498	237.3524
129.4970	236.9982
129.1438	236.6443
128.7904	236.2906
128.4369	235.9370
128.0833	235.5834
127.7298	235.2298
127.3763	234.8763
126.9714	234.5828
126.5427	234.3256
126.1045	234.0847
125.6626	233.8508
125.2455	233.5751
124.8496	233.2697
124.4781	232.9351
124.5708	232.4438
124.9591	232.1287
125.3871	231.8702
125.8226	231.6246
126.2643	231.3903
126.7075	231.1588
127.1530	230.9318
127.5901	230.6890
127.9887	230.3872
128.3726	230.0668
128.7430	229.7310
129.1027	229.3837
129.4599	229.0338
129.8152	228.6821
130.1695	228.3292
130.5234	227.9760
130.8771	227.6226
131.2308	227.2691
131.4936	226.8438
131.7508	226.4150
131.9848	225.9731
132.2187	225.5313
132.4466	225.0862
132.6736	224.6407
132.8991	224.1944
133.1238	223.7478
133.3482	223.3009
133.5722	222.8539
133.7961	222.4069
134.0198	221.9597
134.2435	221.5126
134.3396	221.0219
134.4317	220.5304
134.5239	220.0390
134.6160	219.5476
134.7082	219.0561
134.7919	218.5632
134.8686	218.0691
134.9452	217.5750
135.0219	217.0809
135.0986	216.5868
135.1752	216.0928
135.2543	215.5990
135.4217	215.1279
135.5891	214.6567
135.7604	214.1870
136.0248	213.7626
136.2851	213.3357
136.5210	212.8949
136.7567	212.4539
136.9843	212.0087
137.2119	211.5636
137.5022	211.1564
137.8105	210.7628
138.1458	210.3919
138.4894	210.0287
138.8378	209.6700
139.1893	209.3144
139.5419	208.9599
139.8949	208.6059
140.2482	208.2521
140.6017	207.8985
140.9552	207.5448
141.2939	207.1770
141.5511	206.7482
141.8031	206.3164
142.0370	205.8745
142.2778	205.4362
142.5832	205.0403
142.9030	204.6560
143.2395	204.2862
143.5870	203.9267
143.9368	203.5694
144.2885	203.2141
144.6414	202.8599
145.0495	202.5710
145.4781	202.3135
145.9169	202.0737
146.3587	201.8396
146.8028	201.6100
147.2484	201.3830
147.6943	201.1569
148.1410	200.9322
148.5877	200.7076
149.0347	200.4836
149.4818	200.2597
149.9289	200.0359
150.3761	199.8122
150.7904	199.5324
151.1888	199.2302
151.5604	198.8957
151.9255	198.5540
152.2849	198.2064
152.6406	197.8550
152.9953	197.5026
153.3494	197.1497
153.7032	196.7964
154.0569	196.4429
154.4105	196.0894
154.7641	195.7359
155.1176	195.3823
155.4712	195.0288
155.8248	194.6752
156.1783	194.3217
156.4563	193.9061
156.7136	193.4774
156.9509	193.0373
157.1848	192.5954
157.4712	192.1855
157.7794	191.7918
158.1159	191.4220
158.4039	191.0132
158.6574	190.5823
158.8979	190.1439
159.1308	189.7015
159.3999	189.2801
159.7048	188.8838
160.0366	188.5097
160.3771	188.1436
160.7249	187.7843
161.0762	187.4286
161.4284	187.0737
161.7814	186.7195
162.1347	186.3658
162.4881	186.0121
162.8416	185.6585
163.1951	185.3049
163.5487	184.9513
163.9022	184.5978
164.2543	184.2428
164.5116	183.8140
164.7672	183.3843
165.0011	182.9424
165.2350	182.5005
165.4164	182.0346
165.5942	181.5672
165.7702	181.0992
165.9344	180.6270
166.0986	180.1547
166.2708	179.6853
166.5328	179.2594
166.8049	178.8400
167.1237	178.4547
167.4563	178.0815
167.8116	177.7296
168.2377	177.4680
168.6668	177.2113
169.1079	176.9759
169.5471	176.7370
169.9426	176.4311
170.3278	176.1123
170.6974	175.7756
171.0574	175.4286
171.4148	175.0789
171.7702	174.7272
172.1244	174.3743
172.4783	174.0211
172.8320	173.6677
173.1857	173.3142
173.4616	172.8972
173.7188	172.4685
173.9557	172.0282
174.1896	171.5863
174.4774	171.1774
174.7863	170.7842
175.1228	170.4144
175.4664	170.0512
175.8149	169.6926
176.1665	169.3371
176.5191	168.9827
176.8722	168.6286
177.2255	168.2748
177.5790	167.9212
177.9325	167.5676
178.2860	167.2140
178.6396	166.8605
178.9931	166.5069
179.3467	166.1533
179.7002	165.7998
180.1199	165.5280
180.5487	165.2708
180.9895	165.0349
181.4314	164.8010
181.8383	164.5104
182.2305	164.2003
182.6003	163.8637
182.9632	163.5197
183.3215	163.1711
183.6770	162.8195
184.0935	162.5427
184.5225	162.2859
184.9627	162.0488
185.4046	161.8150
185.8145	161.5286
186.2083	161.2205
186.5781	160.8840
186.9416	160.5406
187.3002	160.1922
187.6557	159.8406
188.0102	159.4880
188.3346	159.1076
188.5921	158.6790
188.8406	158.2451
189.0746	157.8032
189.3069	157.3604
189.5338	156.9149
189.7451	156.4618
189.6624	155.9686
189.5753	155.4763
189.3937	155.0104
189.2122	154.5445
189.4155	154.0877
189.6521	153.6473
190.1299	153.4998
190.6298	153.5076
191.1246	153.5799
191.6193	153.6522
192.1141	153.7244
192.6088	153.7967
193.1086	153.8132
193.6069	153.7731
194.1053	153.7330
194.6037	153.6929
195.1021	153.6528
195.6005	153.6126
196.0856	153.4915
196.5699	153.3672
197.0542	153.2428
197.5263	153.0782
197.9918	152.8956
198.4560	152.7098
198.9103	152.5010
199.3645	152.2921
199.8153	152.0758
200.2650	151.8572
200.7139	151.6370
201.1620	151.4151
201.6099	151.1929
202.0574	150.9698
202.5049	150.7468
202.9522	150.5234
203.3995	150.2999
203.8467	150.0764
204.2940	149.8529
204.7715	149.7047
205.2647	149.6225
205.7579	149.5403
206.2511	149.4581
206.7443	149.3759
207.2375	149.2937
207.7364	149.2607
208.2359	149.2834
208.7354	149.3062
209.2349	149.3289
209.7344	149.3516
210.2338	149.3743
210.7333	149.3970
211.2324	149.4282
211.7249	149.5144
212.2174	149.6006
212.7099	149.6867
213.2024	149.7729
213.6896	149.8855
214.1728	150.0140
214.6560	150.1425
215.1397	150.2691
215.6388	150.2986
216.1380	150.3281
216.6371	150.3577
217.1362	150.3872
217.6353	150.4167
218.1345	150.4462
218.6336	150.4757
219.1327	150.5052
219.6319	150.5347
220.1310	150.5643
220.6301	150.5938
221.1292	150.6233
221.6284	150.6528
222.1275	150.6823
222.6266	150.7118
223.1257	150.7413
223.6250	150.7680
224.1245	150.7918
224.6239	150.8156
225.1233	150.8393
225.6228	150.8631
226.1222	150.8869
226.6216	150.9107
227.1211	150.9344
227.6205	150.9582
228.1199	150.9820
228.6194	151.0058
229.1188	151.0296
229.6183	151.0533
230.1177	151.0771
230.6171	151.1009
231.1165	151.1247
231.6160	151.1485
232.1154	151.1722
232.6149	151.1960
233.1143	151.2198
233.6137	151.2436
234.1115	151.2905
234.6079	151.3503
235.1043	151.4102
235.6007	151.4700
236.0972	151.5298
236.5936	151.5896
237.0900	151.6494
237.5864	151.7092
238.0856	151.7380
238.5839	151.6973
239.0822	151.6566
239.5806	151.6159
240.0785	151.5704
240.5744	151.5065
241.0703	151.4425
241.5662	151.3785
242.0621	151.3145
242.5580	151.2506
243.0552	151.1983
243.5543	151.2288
244.0534	151.2592
244.5524	151.2897
245.0515	151.3201
245.5506	151.3506
246.0497	151.3810
246.5453	151.4466
247.0331	151.5565
247.5208	151.6665
248.0086	151.7765
248.4821	151.9372
248.9509	152.1111
249.4240	152.2729
249.9204	152.3323
250.4169	152.3917
250.9133	152.4511
251.4098	152.5105
251.9062	152.5700
252.4027	152.6294
252.8992	152.6888
253.3956	152.7482
253.8931	152.7986
254.3907	152.8477
254.8882	152.8968
255.3858	152.9459
255.8834	152.9950
256.3810	153.0441
256.8786	153.0932
257.3761	153.1423
257.8737	153.1914
258.3713	153.2406
258.8629	153.3322
259.3519	153.4363
259.8409	153.5404
260.3300	153.6445
260.8190	153.7486
261.2921	153.9106
261.7647	154.0737
262.2373	154.2368
262.6682	154.4904
263.0944	154.7520
263.4799	155.0704
263.8568	155.3990
264.2221	155.7403
264.5799	156.0895
264.9361	156.4405
265.2909	156.7928
265.6449	157.1458
265.9987	157.4991
266.3524	157.8526
266.7060	158.2061
267.0596	158.5596
267.4131	158.9132
267.7667	159.2667
268.1203	159.6203
268.4738	159.9738
268.8460	160.3076
269.2748	160.5649
269.7074	160.8157
270.1493	161.0496
270.5917	161.2825
271.0372	161.5095
271.4827	161.7365
271.9293	161.9613
272.3760	162.1861
272.7902	162.4660
273.1883	162.7686
273.5598	163.1033
273.9247	163.4450
274.2733	163.8035
274.5329	164.2308
274.7881	164.6608
275.0228	165.1023
275.2602	165.5423
275.5659	165.9380
275.8842	166.3236
276.2208	166.6933
276.5676	167.0535
276.9173	167.4109
277.2690	167.7663
277.6219	168.1205
277.9750	168.4744
278.3284	168.8281
278.6819	169.1818
279.0354	169.5354
279.3889	169.8889
279.7425	170.2425
280.0960	170.5960
280.4496	170.9496
280.8032	171.3031
281.1567	171.6567
281.5103	172.0103
281.8638	172.3638
282.2174	172.7174
282.5709	173.0709
282.9245	173.4245
283.2710	173.7849
283.5282	174.2137
283.7823	174.6443
284.0162	175.0862
284.2502	175.5281
284.5556	175.9240
284.8726	176.3107
285.2092	176.6804
285.4734	177.1049
285.7269	177.5359
285.9617	177.9773
286.1946	178.4198
286.4832	178.8281
286.7921	179.2213
287.1284	179.5912
287.4131	180.0023
287.6666	180.4332
287.9063	180.8720
288.1392	181.3145
288.4109	181.7342
288.7158	182.1305
289.0487	182.5036
289.3896	182.8693
289.7374	183.2286
290.0888	183.5842
290.4411	183.9390
290.7941	184.2932
291.1474	184.6470
291.5008	185.0006
291.8543	185.3542
292.2079	185.7078
292.4774	186.1290
292.7346	186.5577
292.9700	186.9988
293.2039	187.4407
293.4959	187.8466
293.8067	188.2383
294.1433	188.6080
294.4243	189.0216
294.6779	189.4525
294.8130	189.9339
294.8994	190.4264
294.9858	190.9189
295.2663	191.3328
295.5786	191.7232
295.6523	192.2178
295.7143	192.7139
295.7763	193.2101
